G0	G1	G2	G3	G4	G5	G6	G7	G8	
0.923345287657	-0.807456711963	-0.794078432501	-0.764861262753	-0.774879411272	-0.84335907475	-0.278541596043	-0.699801104984	-0.686654164393	
0.799477577443	-0.947043032151	-0.643255792979	-0.0164315360152	-0.879901949615	-0.819527512664	0.0162578805319	-0.888719624574	0.0239932662207	
-0.0118933133978	0.28266549971	-0.162681639603	-0.758989590509	0.341421013268	0.0371993736316	-0.51025214674	0.437349757173	-0.647995375283	
0.953314466554	-0.982308757276	-0.815432493688	-0.41306688192	-0.907167160417	-0.937062613384	-0.174405398897	-0.871098251397	-0.334069179939	
0.935755081972	-0.834666764481	-0.811901405177	-0.737356066014	-0.790819219215	-0.866402555692	-0.284034289172	-0.718320714914	-0.653248821313	
0.819489535454	-0.641873016021	-0.744278125925	-0.886134314562	-0.603244183344	-0.736669700346	-0.37349697538	-0.511017195302	-0.791226278215	
0.943944693226	-0.853578115146	-0.819720560195	-0.714909511788	-0.805237499589	-0.879775607711	-0.279651885796	-0.735205949141	-0.629503835983	
0.945834938045	-0.857023403373	-0.816144372561	-0.709466241244	-0.812339067276	-0.879329326194	-0.269281759482	-0.743308955662	-0.627320254055	
0.945561027418	-0.856585613087	-0.817016690841	-0.710269912475	-0.811062316623	-0.879626921012	-0.271399666979	-0.741858916034	-0.627417333029	
0.920627271668	-0.803933272872	-0.801575693034	-0.770212792754	-0.763732317303	-0.846023425169	-0.296822897542	-0.687307714974	-0.685752655386	
0.929645235774	-0.820997293718	-0.803504839265	-0.751766829035	-0.782470977464	-0.855149350305	-0.282226475921	-0.708579113897	-0.670316812615	
0.807902096754	-0.952099339225	-0.655229733538	-0.0314989217789	-0.881483485186	-0.828881649669	0.00328964404218	-0.888378593815	0.0127429278455	
0.922538261154	-0.806590143207	-0.797506940015	-0.76657412227	-0.770708325343	-0.844927640048	-0.286079233903	-0.695126610098	-0.685715200425	
0.92426960535	-0.810106046795	-0.799329814663	-0.76312478516	-0.77328140774	-0.847629461491	-0.285809066323	-0.698067006256	-0.681883036504	
0.935349498116	-0.834467567163	-0.814712203571	-0.738142935361	-0.787995230174	-0.867928395942	-0.289678690743	-0.715170257018	-0.651983054105	
0.945429006923	-0.855211183706	-0.811609823453	-0.710795102851	-0.814417043551	-0.875866746688	-0.26240374473	-0.745551935367	-0.631457928849	
0.922635683958	-0.806271679951	-0.794762850031	-0.766316267215	-0.772828755704	-0.843196855359	-0.281134086484	-0.697488078582	-0.687319050836	
0.932007995923	-0.827649724984	-0.81358319836	-0.746026375544	-0.78104691808	-0.864078387277	-0.294666382471	-0.707200055212	-0.659028440354	
-0.801434096636	0.919524860208	0.546407162837	0.0444621109416	0.94201691157	0.7508813307	-0.178287207665	0.955179071987	0.069145596737	
0.921326782984	-0.803977213433	-0.795272806437	-0.76891303627	-0.769587861898	-0.842412842685	-0.284593211343	-0.693829145059	-0.688956004602	
0.946035778998	-0.857487222294	-0.816176109074	-0.708838959631	-0.812823954342	-0.879564914038	-0.268876638275	-0.743874723018	-0.626766764128	
0.00662794299081	0.279172072087	-0.128115464467	-0.782132225159	0.293302231016	0.0553229447381	-0.430894457199	0.387803043266	-0.703002444754	
0.921010616086	-0.803293372994	-0.794656888848	-0.769512542254	-0.769321062461	-0.84173667374	-0.2841456363	-0.693519805393	-0.68981259098	
0.917437895646	-0.795718139324	-0.787929000161	-0.776014702924	-0.766221860488	-0.834300413982	-0.279412079334	-0.689952227022	-0.699065407469	
0.922201000409	-0.805670195008	-0.795844609224	-0.767211634707	-0.771115765521	-0.8435376525	-0.283866502945	-0.695564256143	-0.687292092159	
0.921098987727	-0.802885495432	-0.791382879227	-0.769202234583	-0.771805462933	-0.839658392886	-0.278284185401	-0.696290031085	-0.691710077149	
0.921577574607	-0.803910751058	-0.792292034161	-0.768308550106	-0.772221444501	-0.840663962938	-0.27892557369	-0.69677063721	-0.690442618678	
0.921530496584	-0.804090678779	-0.793832340672	-0.768470270127	-0.771039141143	-0.841636112944	-0.28169537201	-0.69545174086	-0.689563047845	
0.935001187873	-0.833653159911	-0.814174635534	-0.739024759912	-0.7875431585	-0.867236585377	-0.289490900137	-0.714636585687	-0.653055518122	
0.934774704389	-0.833088629171	-0.813660312825	-0.739607283317	-0.787360020751	-0.866675402247	-0.289087018753	-0.714411745276	-0.653871052513	
0.926052903049	-0.813892143624	-0.801848006023	-0.759464097773	-0.775520875085	-0.85085854439	-0.286605987049	-0.700648556942	-0.677403844682	
0.950798095751	-0.870617793493	-0.824473364924	-0.692208675521	-0.819617482692	-0.890495424503	-0.271797086257	-0.752212189677	-0.60688889647	
0.924544868663	-0.810033377036	-0.796139689913	-0.762499684071	-0.776105302845	-0.845757116542	-0.279739787378	-0.701218557064	-0.683499274235	
0.923300498963	-0.807202009152	-0.793065295208	-0.764900004376	-0.775491233158	-0.842655576628	-0.276867581232	-0.700481354329	-0.687341776531	
0.922303938285	-0.805632428817	-0.794579835592	-0.76697014043	-0.77222330943	-0.842791111088	-0.281470782466	-0.696800556538	-0.68793624666	
0.924997058516	-0.81083258768	-0.795904014945	-0.761557586165	-0.77727830268	-0.845996647368	-0.278429477553	-0.702545349694	-0.68292799242	
0.945582182172	-0.856524154857	-0.816499261118	-0.710232132859	-0.811463772994	-0.879299941333	-0.270466302425	-0.742304844242	-0.627731974626	
0.922585030935	-0.806021080169	-0.793857798333	-0.766381122011	-0.773349282402	-0.842557595274	-0.279662192725	-0.69806564748	-0.687958519755	
0.952196264642	-0.873951545592	-0.823787442419	-0.687142956867	-0.823809985916	-0.891660483672	-0.267216111517	-0.757112024773	-0.602934708812	
0.921680497792	-0.805090764896	-0.797826118273	-0.768257944951	-0.768599746133	-0.844407157442	-0.288315179216	-0.692747158281	-0.686779902857	
0.894562813032	-0.760171979311	-0.799337710638	-0.811122381825	-0.71070505646	-0.824149890124	-0.341293770024	-0.628064069043	-0.715715008798	
0.930264433246	-0.823879963455	-0.81171075544	-0.750059528673	-0.778326284681	-0.861230166787	-0.295031919253	-0.704051190729	-0.663473153863	
0.921093294754	-0.803327567883	-0.79400821267	-0.769332008721	-0.76995436249	-0.841378956608	-0.282858767013	-0.694227528406	-0.690100506987	
0.78673787898	-0.611659424929	-0.778414431949	-0.892831282246	-0.523555209428	-0.741997836688	-0.480604166734	-0.42562773626	-0.759581377914	
0.767045046869	-0.928199320615	-0.607226194196	0.0383156702061	-0.865987965788	-0.789616933789	0.0478974976551	-0.881096593363	0.0706964429317	
0.938775636702	-0.841356418786	-0.814366086666	-0.729595177423	-0.796282263343	-0.870960610242	-0.28183969759	-0.724668517857	-0.645288035606	
0.946553938603	-0.858919658086	-0.81735399405	-0.707151878403	-0.813340068844	-0.880914786366	-0.269703404676	-0.74452484189	-0.624544693142	
0.903115205907	-0.777646903928	-0.814638711825	-0.796831525155	-0.718324978695	-0.841181252961	-0.351594267313	-0.636726400414	-0.695375716095	
0.819928982136	-0.953021945429	-0.85451008228	-0.156202799929	-0.72990548359	-0.944505925298	-0.358517322238	-0.709132314746	0.0137064416339	
0.926395611262	-0.813826685293	-0.798052889427	-0.758707484257	-0.77890918992	-0.848641023164	-0.279360504834	-0.704429202905	-0.679320931254	
-0.0478716069901	0.319602263497	-0.124954091826	-0.7397253434	0.36985948012	0.0765157785074	-0.490642394883	0.463504531863	-0.636301341123	
0.921021050696	-0.803375791944	-0.795009661927	-0.769501327151	-0.76909883285	-0.84197866629	-0.284736463293	-0.693273121317	-0.689572961087	
0.924352555495	-0.809276324899	-0.793815784378	-0.762789328199	-0.777304514123	-0.84406232738	-0.276082955498	-0.702546214309	-0.685234754765	
-0.0908319791468	0.357476974614	-0.0977364300602	-0.709573684203	0.414105848074	0.110279786186	-0.495992683445	0.505580377835	-0.603368806582	
0.921957349211	-0.805010069924	-0.794638280807	-0.767658319162	-0.771417662395	-0.842532432604	-0.282254740446	-0.695889894551	-0.688420947134	
0.940250136662	-0.843054750166	-0.80729774972	-0.725790315031	-0.804642967368	-0.867683722166	-0.266490909561	-0.734083002624	-0.646858228274	
0.921564854233	-0.804411010429	-0.795282532101	-0.768448361257	-0.770104735459	-0.842622241847	-0.284143019941	-0.694413537389	-0.688598126771	
0.927120196739	-0.816400299119	-0.804452884605	-0.757189205935	-0.776129330227	-0.853537171461	-0.288953638008	-0.701388619656	-0.673912509172	
0.922397088436	-0.805654361163	-0.793728444803	-0.766750758129	-0.773024159905	-0.842310792857	-0.279808418563	-0.697696038781	-0.688324359544	
0.920230126963	-0.802117484578	-0.795927930528	-0.771040037012	-0.766729224459	-0.84191656484	-0.287870960599	-0.69060848827	-0.690127917418	
0.946683438928	-0.858719196539	-0.814927351436	-0.70683291617	-0.81531227858	-0.879422338613	-0.265243531869	-0.746723322958	-0.6258926642	
0.921399353481	-0.809379947119	-0.818852668944	-0.766794326457	-0.754074988198	-0.858531481776	-0.324585139808	-0.676785172113	-0.671264421062	
0.672577649548	-0.878979380379	-0.705430906357	0.1146766298	-0.662758314523	-0.822412435664	-0.233780635986	-0.671888884216	0.257778069877	
0.960176319944	-0.909572859379	-0.856290554451	-0.633880013334	-0.829419744441	-0.927026165161	-0.297087106594	-0.766686979555	-0.531844418072	
0.432893199503	-0.697972735066	-0.558316566404	0.356976349328	-0.433114848985	-0.650815010552	-0.251046457985	-0.462086888427	0.518959294934	
0.382107825956	-0.655894884064	-0.522159936714	0.401319732687	-0.385952389403	-0.609851462343	-0.248062935791	-0.418738516482	0.563983010445	
0.959193476989	-0.908669200857	-0.860492161421	-0.635596382648	-0.824424124836	-0.929021863314	-0.30620844118	-0.761116671425	-0.530312772725	
0.874772285227	-0.976184637602	-0.8697184902	-0.248789398515	-0.784877299103	-0.9646564646	-0.333134272362	-0.756892492529	-0.0955259814684	
0.959936028613	-0.911501248442	-0.860616853498	-0.630465964388	-0.826988817333	-0.930414846541	-0.303935444924	-0.764286740627	-0.525441531077	
0.551651248411	-0.483729983329	-0.0262532741379	-0.238818299028	-0.831509289657	-0.245717771548	0.668061501644	-0.844066832743	-0.487934773771	
-0.853494492186	0.919185975712	0.554372433828	0.185498224687	0.98396055065	0.755926977956	-0.198653971799	0.984960128342	0.230430577753	
0.959281068527	-0.907386049503	-0.857990914091	-0.637859662432	-0.825664363237	-0.926984134243	-0.302402807497	-0.762303791117	-0.534280223624	
0.38684507798	-0.377706028333	0.152600040324	0.0114783553962	-0.750182767942	-0.0914110661555	0.813717288991	-0.791344637096	-0.275801441214	
0.923974648941	-0.808593793503	-0.793926275135	-0.763572025198	-0.776384966145	-0.843805450774	-0.27702750811	-0.701505126519	-0.68576474746	
-0.338069523106	0.351427595029	0.783151807591	0.375524830908	-0.0813755108672	0.618937007483	0.978426961763	-0.156203059424	0.0213929765002	
0.924667075781	-0.814149059837	-0.814628965896	-0.761313452344	-0.763918531122	-0.858340788789	-0.311138751172	-0.687784173157	-0.670135092046	
-0.739510493424	0.914916495995	0.597976264225	-0.0814068014624	0.838561575911	0.777801702719	-0.0369886336567	0.857041515407	-0.121066005423	
0.954795507266	-0.887350760697	-0.844982935841	-0.670352819958	-0.818185849585	-0.910137370077	-0.295407987486	-0.751923137427	-0.57332059681	
0.428970155679	-0.694661360386	-0.556336489845	0.359858484115	-0.428762343953	-0.648091784948	-0.25237100885	-0.457908759113	0.522430150265	
0.382123530717	-0.655908281622	-0.522169640446	0.401307699393	-0.385968454104	-0.609863455541	-0.248060838648	-0.418753695803	0.563969794602	
0.297707077387	-0.323033251301	0.231773547691	0.145168569977	-0.693650111773	-0.0193297757438	0.861720406508	-0.748782353152	-0.151138053234	
0.785078427109	-0.934729096306	-0.841199912395	-0.104624728459	-0.695475255921	-0.927939945558	-0.370389740795	-0.678765893005	0.0734273161621	
0.673157996423	-0.87987888551	-0.700121243311	0.117967961704	-0.668283383686	-0.819770393048	-0.22287521095	-0.67821402614	0.257287069552	
-0.30600964296	0.350044807404	0.76652257347	0.287061520572	-0.0986960361541	0.60832325348	0.970287428257	-0.164978886712	-0.0717880185339	
0.775041713044	-0.760968698701	-0.344014672627	-0.277787324729	-0.972934009139	-0.560245811685	0.424804129322	-0.973855161415	-0.424395404571	
0.919958541005	-0.801360138666	-0.794461697622	-0.771533907065	-0.767150485919	-0.840715909141	-0.28586345548	-0.691065768848	-0.691462610059	
0.959195335857	-0.907711237029	-0.85899854608	-0.637298818978	-0.824984010298	-0.927715602727	-0.304105617655	-0.761602815069	-0.53300964691	
-0.918552894502	0.959529950758	0.675476515386	0.312315874017	0.973586744121	0.845298167447	-0.0461635566276	0.956450699288	0.30885769658	
0.958956058939	-0.908520849226	-0.861547080752	-0.635853946185	-0.823233286475	-0.929559435217	-0.30843676804	-0.759801158032	-0.529758802615	
0.773008975467	-0.758983189728	-0.340828359851	-0.275937894159	-0.972263094103	-0.557462483505	0.427945362441	-0.973475423996	-0.423669160044	
0.959070388319	-0.908624136799	-0.861090060776	-0.635674112666	-0.823787096926	-0.92934475825	-0.307436039401	-0.760417276199	-0.529935861492	
-0.873169630016	0.939494671926	0.599929955496	0.207705716027	0.979141447104	0.791869543211	-0.141647980634	0.975749245518	0.232042948205	
0.948699687509	-0.896327729425	-0.887220732059	-0.652015629038	-0.784084590499	-0.938613187767	-0.371774851491	-0.71620863028	-0.524043744883	
-0.295858106818	0.377022085893	0.758009059315	0.188422387255	-0.0824248922554	0.6157914542	0.942311478253	-0.138048310258	-0.169992592412	
0.866147337695	-0.708548417233	-0.757358250107	-0.846632177196	-0.682603679257	-0.775660404107	-0.319000616657	-0.597142117079	-0.765422448078	
0.653548988476	-0.86279760582	-0.721066777111	0.116255049171	-0.620857877433	-0.823720638854	-0.287234293922	-0.6275882143	0.278873084875	
0.428992037775	-0.694679120263	-0.556353149181	0.359837926678	-0.428781520847	-0.648109887218	-0.252374565299	-0.457926053215	0.522410009977	
-0.816858669542	0.876803182646	0.473625741021	0.157611267995	0.986403940456	0.689241549632	-0.293982181651	0.993805207973	0.238233044296	
0.756555534234	-0.747486809497	-0.317387590612	-0.250568737386	-0.968090575985	-0.538410345197	0.452230742534	-0.972618880278	-0.405804027127	
0.517311290367	-0.492506887652	0.00883413465822	-0.109937896912	-0.834271863595	-0.229128518294	0.716153770494	-0.861002345727	-0.365324633804	
0.887249343347	-0.980783755327	-0.86897477334	-0.269527388392	-0.800365068798	-0.966503028844	-0.320014526289	-0.771090297704	-0.122831239521	
0.871168514278	-0.975905629305	-0.865414966315	-0.237989915522	-0.78484117947	-0.96200067415	-0.327779080672	-0.758092751881	-0.0858041187131	
0.958590185661	-0.908077175487	-0.862811067525	-0.636619306297	-0.821545093242	-0.930079372163	-0.311349862634	-0.757907727859	-0.529514009909	
0.8704698294	-0.975645215499	-0.865330709979	-0.236775528586	-0.784075181246	-0.961823247406	-0.328281617936	-0.757414225129	-0.0843051162288	
-0.356928291213	0.409000054314	0.799615331535	0.287763644198	-0.0371425327138	0.655340406889	0.95556472711	-0.102235730287	-0.0684505081286	
0.959287068261	-0.908588546409	-0.859856064071	-0.635739819308	-0.824977339213	-0.928618313841	-0.305018637182	-0.761708801595	-0.530922605018	
0.794021563125	-0.938935759583	-0.847313333571	-0.120381919542	-0.701757917703	-0.93352271949	-0.3727050816	-0.683528201172	0.0573576777875	
0.439517553791	-0.702560142895	-0.569055006528	0.346035092365	-0.433698922293	-0.659217645916	-0.263272665919	-0.461158983116	0.511897697431	
0.785078427109	-0.934729096306	-0.841199912395	-0.104624728459	-0.695475255921	-0.927939945558	-0.370389740795	-0.678765893005	0.0734273161621	
0.786421612175	-0.935495522166	-0.841668982535	-0.106436875954	-0.696881024881	-0.9285815124	-0.369807122752	-0.680037515292	0.0712728239845	
0.958615630989	-0.906650209593	-0.860521746553	-0.639183724257	-0.822453183784	-0.928096636852	-0.308082220077	-0.758709363803	-0.533613385081	
-0.943037600718	0.973286719343	0.742833407711	0.374078115312	0.950822917365	0.890846502931	0.0527410237936	0.92369665977	0.338042033637	
0.958651464968	-0.907206932743	-0.861189246018	-0.638194920686	-0.822326836428	-0.928740429354	-0.308906220934	-0.758643558385	-0.532197115403	
-0.0760407284169	0.129644815246	0.597926752699	0.159162290086	-0.329059260392	0.406180911641	0.968805131055	-0.385664134105	-0.199318437918	
-0.924661706539	0.96120662394	0.686591328504	0.329420600218	0.97135271042	0.852563285589	-0.0308313134102	0.951965676085	0.321604646671	
0.293960454778	-0.319251522885	0.235669081392	0.147321747778	-0.69070643817	-0.0152847178296	0.863746329507	-0.746090057517	-0.149750746636	
0.612515114678	-0.829847332125	-0.719619721309	0.141414159513	-0.560703195152	-0.807139985358	-0.33572742626	-0.567268829447	0.3229201305	
0.293958268876	-0.319248502019	0.235671790152	0.147321160957	-0.690704511194	-0.0152817286591	0.86374774727	-0.746088108684	-0.149752074507	
0.569032363836	-0.801210104164	-0.674071805929	0.204994116108	-0.537437494542	-0.767067368418	-0.300818170918	-0.551158699841	0.37750910807	
0.886908725254	-0.789903266208	-0.552320206469	-0.597758582917	-0.926881193912	-0.695219722685	0.133919187255	-0.885487895836	-0.661432624461	
0.329703325327	-0.349406168098	0.201270149382	0.113182563088	-0.716932267356	-0.0495337193607	0.845378464298	-0.76864053804	-0.178455091656	
0.46910804369	-0.45331239649	0.0626367089566	-0.0566348783728	-0.806008807606	-0.179342947273	0.755749703444	-0.839044390423	-0.324232296799	
0.296107441092	-0.321266641072	0.233519789003	0.145744758719	-0.692355568126	-0.0174843541786	0.862632488073	-0.747563902974	-0.150944861362	
0.293796883017	-0.319045171839	0.235861151989	0.147322378235	-0.690567244007	-0.0150763024361	0.863846567435	-0.745953293773	-0.149798398912	
0.397184671492	-0.668897905839	-0.529931910903	0.390863150537	-0.402739461515	-0.620539221812	-0.243078717313	-0.434910946262	0.551373168509	
0.295752192104	-0.321212601304	0.233724986458	0.146637490264	-0.692153852409	-0.0173367180514	0.862734274373	-0.747448884996	-0.150013976948	
0.397184671492	-0.668897905839	-0.529931910903	0.390863150537	-0.402739461515	-0.620539221812	-0.243078717313	-0.434910946262	0.551373168509	
0.294780740998	-0.320145340513	0.234781496831	0.146999592843	-0.691368317853	-0.0162208884725	0.863284736155	-0.746710594087	-0.14988179957	
0.323613873711	-0.35510297377	0.201242309304	0.143472381423	-0.715178539766	-0.0521190780489	0.845206057594	-0.769743275557	-0.14511884775	
0.293377695378	-0.318562524528	0.236328403191	0.147428350378	-0.690222197604	-0.0145780065712	0.864089606845	-0.745623996238	-0.14979931416	
0.795846087353	-0.793472288986	-0.383060589072	-0.269106946572	-0.983005370457	-0.598093054522	0.38928813021	-0.983477983207	-0.399875700318	
0.959798159698	-0.909996463634	-0.859157201263	-0.633196371291	-0.827009304933	-0.928873176152	-0.302376964687	-0.764108435669	-0.529079805929	
0.777919551647	-0.931041292126	-0.837017156809	-0.0931593657739	-0.6896397052	-0.923733003452	-0.37008490975	-0.673968733452	0.0856096022156	
-0.644009048078	0.673965899053	0.178151713983	0.0742593458431	0.925799427047	0.422645443642	-0.582708612114	0.951730846518	0.26685129427	
0.802630397294	-0.944021218968	-0.848884730184	-0.13087214387	-0.712065664985	-0.936886452135	-0.366179654624	-0.693206485115	0.0437273425823	
0.946119553852	-0.862842328891	-0.835992667343	-0.705065637909	-0.800375522956	-0.893488817258	-0.301895208993	-0.730358775518	-0.609910724404	
0.932736520548	-0.828702277837	-0.811955989319	-0.744502774889	-0.783796416689	-0.86363510134	-0.290401065143	-0.710291484825	-0.658927639997	
0.870076153409	-0.975617926725	-0.864815751967	-0.235566260933	-0.784110241133	-0.961508717551	-0.327610964495	-0.75759093267	-0.083243143874	
0.254582745834	0.0530984012875	-0.190122737282	-0.891754562537	-0.0452786907739	-0.0881168455874	-0.217889548503	0.0475904927646	-0.891385521276	
0.934045073972	-0.831467224748	-0.812857983967	-0.741396569883	-0.786206359688	-0.865452341085	-0.289236058208	-0.713069205019	-0.655845298339	
0.958441690811	-0.907403345951	-0.862587785529	-0.637820992601	-0.821120070529	-0.929636480604	-0.311511401242	-0.757357330136	-0.530795647462	
0.15717449511	0.110333675417	-0.316317366126	-0.84130175828	0.189245197951	-0.133324273999	-0.559286564503	0.293235559357	-0.710357252953	
0.527752710319	-0.774123458543	-0.616404842377	0.272519318844	-0.527254583175	-0.720741749458	-0.240774922172	-0.549632726393	0.426976019195	
-0.921694361009	0.951256474979	0.666115859401	0.336901961882	0.978443593287	0.836096151537	-0.0598689395319	0.959556464536	0.3412271955	
0.957030000504	-0.896646038919	-0.851631479983	-0.65597378864	-0.821295733256	-0.918309370555	-0.299689953328	-0.756268767327	-0.555574156017	
-0.338573024892	0.336547329562	0.779306375925	0.412490367083	-0.0881121047667	0.609827082267	0.981439169759	-0.166649778411	0.0612607777483	
0.965837196198	-0.936839415259	-0.851459285691	-0.577695320947	-0.857667624033	-0.93693781479	-0.264997115576	-0.801847229554	-0.481407719505	
-0.931865461949	0.93222196046	0.661295696522	0.4091894362	0.978659807494	0.82461049324	-0.0623139379472	0.952991050116	0.421829231523	
